time,id,com_1,com_2,area,surface
1410.0,0,7.757575758,5.393939394,16.06244261,33.0,64.0
1420.0,0,8.151515152,4.727272727,17.76400367,33.0,62.0
1430.0,0,7.903225806,5.774193548,18.38293444,31.0,62.0
1440.0,0,8.971428571,5.6,27.27510204,35.0,64.0
1450.0,0,9.363636364,6.03030303,32.89072544,33.0,64.0
1460.0,0,9.352941176,5.970588235,32.53719723,34.0,64.0
1470.0,0,9.40625,5.96875,33.10351562,32.0,64.0
1480.0,0,9.151515152,6.424242424,32.41505969,33.0,64.0
1490.0,0,8.90625,6.375,29.71191406,32.0,62.0
1500.0,0,9.235294118,6.470588235,33.51211073,34.0,64.0
1510.0,0,8.606060606,6.727272727,28.65381084,33.0,64.0
1520.0,0,8.0,6.1875,20.78515625,32.0,62.0
1530.0,0,7.909090909,6.757575758,22.88521579,33.0,62.0
1540.0,0,8.28125,7.09375,27.90039062,32.0,64.0
1550.0,0,7.71875,6.53125,20.23632812,32.0,64.0
1560.0,0,7.727272727,6.212121212,18.78604224,33.0,64.0
1570.0,0,7.909090909,6.757575758,22.88521579,33.0,62.0
1580.0,0,8.903225806,6.741935484,31.55983351,31.0,64.0
1590.0,0,8.852941176,6.647058824,30.55795848,34.0,64.0
1600.0,0,8.3125,6.28125,23.80175781,32.0,64.0
1610.0,0,7.515151515,6.333333333,17.80073462,33.0,64.0
1620.0,0,7.393939394,6.121212121,16.01836547,33.0,64.0
1630.0,0,6.764705882,6.117647059,12.12802768,34.0,64.0
1640.0,0,6.363636364,6.272727273,10.75206612,33.0,66.0
1650.0,0,6.84375,6.8125,15.99707031,32.0,62.0
1660.0,0,6.515151515,6.757575758,13.9302112,33.0,64.0
1670.0,0,7.333333333,7.242424242,21.62442608,33.0,62.0
1680.0,0,8.117647059,7.382352941,28.39532872,34.0,64.0
1690.0,0,8.15625,6.8125,25.18457031,32.0,64.0
1700.0,0,7.903225806,6.451612903,21.24557752,31.0,60.0
1710.0,0,7.866666667,6.5,21.20111111,30.0,64.0
1720.0,0,7.290322581,6.451612903,16.83662851,31.0,60.0
1730.0,0,6.727272727,6.606060606,14.22956841,33.0,66.0
1740.0,0,7.647058824,6.323529412,18.69982699,34.0,64.0
1750.0,0,8.147058824,6.647058824,24.2050173,34.0,64.0
1760.0,0,8.058823529,6.235294118,21.47058824,34.0,64.0
1770.0,0,8.193548387,5.838709677,20.96670135,31.0,62.0
1780.0,0,8.939393939,6.090909091,28.76951331,33.0,64.0
1790.0,0,8.433333333,6.4,25.41444444,30.0,62.0
1800.0,0,8.375,6.90625,27.58691406,32.0,62.0
1810.0,0,8.483870968,7.35483871,31.36004162,31.0,60.0
1820.0,0,7.967741935,6.612903226,22.57023933,31.0,64.0
1830.0,0,8.090909091,5.848484848,20.15243343,33.0,62.0
1840.0,0,8.625,6.40625,27.18066406,32.0,64.0
1850.0,0,8.766666667,6.266666667,27.85888889,30.0,62.0
1860.0,0,9.387096774,6.419354839,34.87408949,31.0,62.0
1870.0,0,9.272727273,6.636363636,34.75206612,33.0,62.0
1880.0,0,9.151515152,6.575757576,33.17263545,33.0,64.0
1890.0,0,9.59375,6.5625,37.85644531,32.0,64.0
1900.0,0,9.970588235,6.382352941,41.32352941,34.0,66.0
1910.0,0,10.28125,6.5,45.70410156,32.0,64.0
1920.0,0,9.764705882,6.647058824,40.23875433,34.0,66.0
1930.0,0,9.806451613,6.225806452,38.66909469,31.0,62.0
1940.0,0,9.727272727,6.818181818,40.74380165,33.0,62.0
1950.0,0,9.676470588,7.029411765,41.39965398,34.0,64.0
1960.0,0,9.909090909,6.96969697,43.73645546,33.0,64.0
1970.0,0,9.35483871,7.258064516,39.289282,31.0,64.0
1980.0,0,8.935483871,6.774193548,32.05515088,31.0,62.0
1990.0,0,8.484848485,7.393939394,31.63269054,33.0,62.0
2000.0,0,8.088235294,7.676470588,30.23010381,34.0,64.0
2010.0,0,8.0625,7.90625,31.76269531,32.0,62.0
2020.0,0,7.441176471,7.617647059,24.92906574,34.0,66.0
2030.0,0,7.612903226,8.0,29.05306972,31.0,62.0
2040.0,0,7.6875,8.3125,32.1953125,32.0,64.0
2050.0,0,8.733333333,8.633333333,43.87222222,30.0,62.0
2060.0,0,9.0,8.181818182,42.48760331,33.0,64.0
2070.0,0,8.939393939,8.242424242,42.39577594,33.0,64.0
2080.0,0,9.0,8.060606061,41.48852158,33.0,64.0
2090.0,0,9.333333333,8.363636364,47.48576676,33.0,64.0
2100.0,0,8.75,7.90625,37.82128906,32.0,64.0
2110.0,0,8.733333333,7.9,37.61444444,30.0,64.0
2120.0,0,8.727272727,8.0,38.34710744,33.0,64.0
2130.0,0,8.677419355,8.322580645,40.56295525,31.0,62.0
2140.0,0,8.171428571,8.771428571,40.16734694,35.0,66.0
2150.0,0,6.903225806,9.516129032,38.85639958,31.0,62.0
2160.0,0,6.757575758,10.15151515,45.44536272,33.0,64.0
2170.0,0,6.806451613,10.25806452,47.03954214,31.0,62.0
2180.0,0,6.78125,10.03125,44.11132812,32.0,64.0
2190.0,0,6.606060606,10.36363636,47.28741965,33.0,64.0
2200.0,0,7.705882353,10.5,55.98356401,34.0,62.0
