time,id,com_1,com_2,area,surface
9300.0,3,33.9375,39.8125,361.7890625,32.0,64.0
9400.0,3,32.67741935,37.0,469.0718002,31.0,64.0
9500.0,3,32.09090909,38.848484848,445.0918274,33.0,62.0
9600.0,3,32.90909091,37.515151515,447.9706152,33.0,64.0
9700.0,3,32.9375,34.5,531.3789062,32.0,64.0
9800.0,3,32.5625,34.125,556.0820312,32.0,64.0
9900.0,3,30.87878788,34.75757576,597.9522498,33.0,64.0
10000.0,3,29.27272727,36.0,625.6198347,33.0,64.0
0.0,4,50.0,50.0,0.0,37.0,64.0
100.0,4,47.333333333,50.393939394,7.266299357,33.0,64.0
200.0,4,48.151515152,49.151515152,4.136822773,33.0,62.0
300.0,4,48.483870968,48.419354839,4.797086368,31.0,64.0
400.0,4,48.419354839,48.322580645,5.312174818,31.0,62.0
500.0,4,45.90909090909,48.545454545,18.85123967,33.0,62.0
600.0,4,46.09375,48.875,16.52441406,32.0,62.0
700.0,4,43.322580645,48.806451613,46.01248699,31.0,62.0
800.0,4,42.5,51.125,57.515625,32.0,62.0
900.0,4,43.588235294,51.470588235,43.2733564,34.0,64.0
1000.0,4,43.441176471,50.852941176,43.74567474,34.0,64.0
1100.0,4,43.666666667,49.575757576,40.29109275,33.0,62.0
1200.0,4,45.0,51.0,26.0,31.0,60.0
1300.0,4,44.393939394,48.757575758,32.97153352,33.0,64.0
1400.0,4,45.7352941176,48.411764706,20.71020761,34.0,66.0
1500.0,4,46.5483870968,47.806451613,16.72528616,31.0,60.0
1600.0,4,46.4666666667,46.6333333333,23.81888889,30.0,62.0
1700.0,4,47.4375,45.78125,24.36425781,32.0,62.0
1800.0,4,47.029411765,44.617647059,37.79411765,34.0,64.0
1900.0,4,47.633333333,44.633333333,34.40222222,30.0,64.0
2000.0,4,48.636363636,44.090909091,36.7768595,33.0,64.0
2100.0,4,50.967741935,46.2258064516,15.18106139,31.0,62.0
2200.0,4,49.75,45.1875,23.22265625,32.0,62.0
2300.0,4,49.818181818,44.333333333,32.14416896,33.0,64.0
2400.0,4,49.5,43.0,49.25,34.0,62.0
2500.0,4,48.272727273,42.636363636,57.20661157,33.0,62.0
2600.0,4,46.96875,41.71875,77.76757812,32.0,66.0
2700.0,4,46.3870967742,41.0,94.05306972,31.0,60.0
2800.0,4,45.0882352941,44.0,60.12543253,34.0,64.0
2900.0,4,45.0,42.878787879,75.71166208,33.0,64.0
3000.0,4,44.59375,41.40625,103.0800781,32.0,64.0
3100.0,4,46.4375,42.75,65.25390625,32.0,62.0
