time,id,com_1,com_2,area,surface
300.0,2,5.8,4.433333333,3.427777778,30.0,62.0
400.0,2,9.03030303,4.939393939,26.18640955,33.0,64.0
500.0,2,11.0,4.939393939,49.88246097,33.0,64.0
600.0,2,11.4516129,3.870967742,55.54318418,31.0,64.0
700.0,2,13.16129032,2.516129032,86.13111342,31.0,62.0
800.0,2,13.17647059,2.176470588,87.53287197,34.0,64.0
900.0,2,12.03125,4.21875,64.54882812,32.0,64.0
1000.0,2,16.0625,3.4375,145.8203125,32.0,64.0
1100.0,2,15.85294118,1.970588235,144.6107266,34.0,64.0
1200.0,2,17.57575758,1.242424242,191.9054178,33.0,62.0
1300.0,2,20.09090909,1.363636364,265.8677686,33.0,64.0
1400.0,2,22.22580645,1.516129032,338.3496358,31.0,62.0
1500.0,2,23.03225806,2.548387097,364.3340271,31.0,64.0
1600.0,2,24.0,2.290322581,402.9229969,31.0,62.0
1700.0,2,23.57575758,4.424242424,383.3902663,33.0,64.0
1800.0,2,26.09677419,3.419354839,488.6045786,31.0,62.0
1900.0,2,25.70588235,4.205882353,471.1877163,34.0,64.0
2000.0,2,26.05882353,4.529411765,486.8719723,34.0,64.0
2100.0,2,25.38235294,3.382352941,457.5865052,34.0,64.0
2200.0,2,27.45454545,1.545454545,556.1404959,33.0,64.0
2300.0,2,26.42424242,1.848484848,507.4756657,33.0,64.0
2400.0,2,25.60606061,3.636363636,466.9540863,33.0,64.0
2500.0,2,26.4,3.066666667,502.6311111,30.0,64.0
2600.0,2,28.28125,2.03125,593.4550781,32.0,64.0
2700.0,2,27.54285714,4.085714286,554.2734694,35.0,64.0
2800.0,2,27.06060606,4.696969697,532.2773186,33.0,64.0
2900.0,2,27.09090909,1.636363636,538.7768595,33.0,64.0
3000.0,2,27.93939394,0.1212121212,588.1395776,33.0,64.0
3100.0,2,29.72727273,1.181818182,669.8347107,33.0,62.0
3200.0,2,31.41176471,1.117647059,759.7128028,34.0,64.0
3300.0,2,30.4516129,2.161290323,703.0686785,31.0,64.0
3400.0,2,31.09090909,2.212121212,737.1138659,33.0,62.0
3500.0,2,31.20588235,1.911764706,744.5207612,34.0,64.0
3600.0,2,30.21875,0.28125,701.2519531,32.0,64.0
3700.0,2,30.90909091,0.5454545455,736.0330579,33.0,62.0
3800.0,2,29.88571429,0.5142857143,682.2204082,35.0,66.0
3900.0,2,26.9375,-0.75,548.6914062,32.0,62.0
4000.0,2,28.25714286,-2.114285714,625.7934694,35.0,64.0
4100.0,2,29.59375,-1.71875,687.7441406,32.0,62.0
4200.0,2,29.6875,-0.625,681.2382812,32.0,62.0
4300.0,2,26.96969697,0.4242424242,540.3930211,33.0,62.0
4400.0,2,27.0,2.0,533.0,33.0,64.0
4500.0,2,26.57575758,2.060606061,513.426079,33.0,62.0
4600.0,2,26.28125,2.96875,497.5175781,32.0,62.0
4700.0,2,26.375,3.5625,500.8320312,32.0,64.0
4800.0,2,26.78787879,2.545454545,521.4031221,33.0,62.0
4900.0,2,25.09375,0.5,457.1962891,32.0,64.0
5000.0,2,25.24242424,1.515151515,457.4150597,33.0,64.0
5100.0,2,23.875,4.3125,395.1132812,32.0,64.0
5200.0,2,22.96875,8.125,376.8291016,32.0,64.0
5300.0,2,24.0625,5.4375,404.5703125,32.0,62.0
5400.0,2,23.77419355,5.064516129,392.1519251,31.0,62.0
5500.0,2,23.88235294,7.176470588,405.3979239,34.0,64.0
5600.0,2,23.53125,6.84375,389.5566406,32.0,64.0
5700.0,2,22.125,4.0,328.515625,32.0,64.0
5800.0,2,19.41176471,1.705882353,242.7854671,34.0,66.0
5900.0,2,19.75,1.125,256.328125,32.0,64.0
6000.0,2,21.48484848,0.5757575758,317.4453627,33.0,64.0
